frequency,monetary,age,gender,recency,Books,Clothing,Electronics,Groceries,Toys,mall_preference,payment_preference
2,935.4399999999999,38,F,603,0.0,0.5942978705208244,0.0,0.4057021294791756,0.0,TKO,Mobile Payment
2,8089.04,69,F,662,0.007820458299130676,0.06791535213078437,0.8649394736581844,0.05214957522771553,0.00717514068418502,MK,Credit Card
3,2706.93,74,M,182,0.06828769122215943,0.6827623913436993,0.0,0.2104930677926655,0.03845684964147577,MK,Mobile Payment
2,534.94,49,F,48,0.0,0.0,0.0,1.0,0.0,TKO,Mobile Payment
3,3192.94,67,F,271,0.0,0.09024911210357853,0.7515080145571166,0.13387035146291507,0.02437252187638978,ST,Mobile Payment
5,12211.12,41,M,15,0.031877501818015054,0.04729623490719934,0.8685108327491664,0.034366217021862044,0.017949213503757232,ST,Credit Card
4,8499.43,59,M,18,0.05735796400464501,0.0649984763684153,0.8335111883973395,0.04079920653502647,0.0033331646945736356,ST,Mobile Payment
4,1580.3899999999999,36,F,8,0.07808199241959264,0.0,0.5382658710824544,0.33579686026866784,0.047855276229285176,MK,Cash
6,8197.95,37,F,62,0.04062235070962862,0.24465750583987458,0.5970090083496483,0.11251227441006592,0.005198860690782451,MK,Credit Card
2,427.59000000000003,65,F,430,0.1479454617741294,0.0,0.0,0.515891391286045,0.3361631469398255,MK,Cash
2,4079.7400000000002,47,M,186,0.07727698333717344,0.06445018555104001,0.7450965012476285,0.113176329864158,0.0,MK,Credit Card
2,660.77,42,M,235,0.23029193213977636,0.0,0.0,0.7697080678602237,0.0,CYB,Credit Card
1,5003.18,29,M,639,0.02712274993104385,0.03363660711787303,0.9142025671672815,0.0250380757838015,0.0,MK,Credit Card
2,4141.09,27,F,12,0.018572404849930814,0.045671550244017874,0.8441110915242122,0.09164495338183908,0.0,CYB,Credit Card
3,4926.66,74,F,86,0.043658381134480555,0.08555491956010765,0.7366146638899376,0.11484453970844342,0.019327495707030722,CYB,Mobile Payment
3,5970.2300000000005,75,M,464,0.04307539240531772,0.15752826943015596,0.779802453171821,0.0,0.019593884992705476,TKO,Mobile Payment
5,12426.41,64,F,146,0.012645647455701205,0.0,0.9260172487468225,0.0589864651174394,0.002350638680037115,MK,Mobile Payment
1,1775.84,17,F,321,0.0,0.0,0.7862926840255879,0.21370731597441212,0.0,TKO,Cash
1,499.09,46,M,45,0.2395960648380052,0.0,0.0,0.7604039351619949,0.0,ST,Credit Card
1,1336.8500000000001,72,M,427,0.0,0.15308374163144706,0.8469162583685529,0.0,0.0,CYB,Cash
2,9725.91,28,M,131,0.0,0.05503546711824395,0.938520919893357,0.006443612988399029,0.0,CYB,Credit Card
1,3374.37,37,F,397,0.06062761345080711,0.09922148430670022,0.822277936325892,0.0,0.01787296591660073,MK,Mobile Payment
1,176.09,69,M,240,0.0,0.0,0.0,1.0,0.0,MK,Cash
2,8950.77,54,M,63,0.0,0.13106023280678647,0.8317541395879907,0.028476879642756994,0.008708747962465799,ST,Credit Card
1,4137.22,34,F,615,0.0,0.0,1.0,0.0,0.0,TKO,Cash
3,11602.28,26,M,150,0.014979814312359296,0.053680828250998944,0.9076543575917837,0.023684999844858078,0.0,CYB,Cash
4,5192.66,72,F,132,0.02610800630120208,0.23435387643327313,0.5891835783586833,0.13513112739905944,0.015223411507782142,ST,Credit Card
3,15114.88,34,F,339,0.004555113901003514,0.0,0.9744688677647457,0.01655587077105475,0.004420147563196003,MK,Cash
3,4405.01,57,F,128,0.0619703473998924,0.09163883850433938,0.6314832429438298,0.18217665794175267,0.032730913210185675,CYB,Cash
4,6773.98,51,M,164,0.0,0.07922373552918668,0.8082441932217101,0.1125320712491032,0.0,MK,Mobile Payment
3,2885.23,63,M,96,0.05671298302041778,0.08693241093431026,0.756799284632421,0.07205664713038475,0.027498674282466218,ST,Mobile Payment
3,1570.75,22,M,239,0.1690020690752825,0.5745026261340125,0.0,0.23884768422727998,0.01764762056342512,MK,Mobile Payment
1,4060.7999999999997,41,M,559,0.0,0.0,0.9841238179669031,0.0,0.015876182033096927,MK,Credit Card
2,6121.82,74,M,58,0.017422923248315045,0.04556324753096302,0.8771313106233113,0.05988251859741058,0.0,MK,Cash
3,7808.02,75,F,91,0.02966052853348224,0.06643553679421928,0.8522557575416047,0.05164817713069382,0.0,MK,Mobile Payment
4,3616.2200000000003,40,F,10,0.176690024390109,0.07953055953454159,0.6148243193168558,0.12141407325881722,0.007541023499676457,ST,Credit Card
4,5240.99,47,M,32,0.0324423439083074,0.2093669325833478,0.6308273818496124,0.10354150647110565,0.023821835187626764,CYB,Mobile Payment
5,8204.47,50,M,140,0.008640411873039941,0.2062058853283637,0.69476882723686,0.06189552768186123,0.028489347879875244,TKO,Credit Card
2,3788.7799999999997,67,M,321,0.06215193281214534,0.44679553840550257,0.4910525287823521,0.0,0.0,MK,Credit Card
3,2525.95,42,M,309,0.09714364892416713,0.0,0.8792256378788178,0.0,0.023630713197014982,CYB,Credit Card
4,19125.18,43,F,5,0.006091968807613838,0.0,0.9382740450024524,0.055633986189933905,0.0,TKO,Cash
5,7623.419999999999,64,M,291,0.025725986499497602,0.0,0.9335468857809224,0.025946360032636267,0.014780767686943655,MK,Credit Card
1,6542.6,42,M,448,0.010028123376027879,0.0,0.9684590224069942,0.02151285421697796,0.0,MK,Mobile Payment
5,10659.460000000001,65,F,83,0.02223846236113274,0.1077559275985838,0.8036251367330052,0.05814272017531845,0.008237753131959782,CYB,Credit Card
3,7146.93,72,M,32,0.0,0.08603274412929747,0.8577878893454952,0.040203276091972356,0.01597609043323497,ST,Credit Card
2,984.46,72,M,225,0.22254840216971739,0.5492147979603031,0.0,0.1651463746622514,0.06309042520772809,CYB,Mobile Payment
8,14324.08,60,F,192,0.012650027087254469,0.0201171733193336,0.8311744977687922,0.12551312195966513,0.010545179864954679,CYB,Cash
1,1769.17,21,M,193,0.0,0.0,1.0,0.0,0.0,CYB,Credit Card
3,10443.2,20,F,173,0.0,0.0,0.9339618124712732,0.05418645625861805,0.01185173127010878,ST,Credit Card
1,3243.96,41,M,319,0.0,0.0,0.9494414234454185,0.05055857655458144,0.0,CYB,Credit Card
4,13599.66,36,M,13,0.017265137510790715,0.040108355650067734,0.9098514227561572,0.024102808452564257,0.008672275630420173,CYB,Cash
1,135.7,40,F,400,1.0,0.0,0.0,0.0,0.0,CYB,Cash
2,6930.84,22,M,1,0.02201753322829556,0.0,0.8980354473628015,0.07994701940890282,0.0,ST,Cash
4,10390.140000000001,61,M,238,0.031888886963987007,0.0,0.9157258708737321,0.04265582561928906,0.00972941654299172,CYB,Credit Card
6,4692.97,72,M,67,0.04268725348766346,0.1440367187516647,0.6376963841661037,0.1617355320830945,0.013844111511473543,MK,Cash
3,7587.13,74,M,274,0.02275959420755938,0.12764246823238828,0.7832500563454164,0.06634788121463583,0.0,ST,Cash
2,7750.610000000001,71,F,59,0.009247014105986497,0.0,0.9448727261467161,0.037497693729912865,0.008382566017384437,CYB,Cash
2,5692.65,75,F,230,0.035717987229146354,0.16751249418109318,0.7256690644954459,0.048885844026947026,0.022214610067367573,CYB,Credit Card
1,379.51,76,F,30,0.0,0.0,0.0,1.0,0.0,CYB,Cash
2,950.79,27,M,206,0.20434585975872696,0.5286025305272457,0.0,0.18090219712028943,0.08614941259373783,TKO,Mobile Payment
5,4270.46,69,F,78,0.037478398111678836,0.2798925642670813,0.36792055188434036,0.25952239337214256,0.05518609236475695,TKO,Mobile Payment
4,1545.51,21,M,12,0.12179151218691565,0.3597065046489508,0.0,0.5185019831641335,0.0,MK,Credit Card
3,4520.98,56,M,418,0.0,0.1865458374069339,0.8027816977734916,0.0,0.010672464819574519,CYB,Cash
2,8843.31,70,F,187,0.0,0.0,0.971316170076589,0.024519099748849697,0.004164730174561335,CYB,Credit Card
2,5019.51,30,M,442,0.0,0.0,0.9077499596574168,0.07560698155796083,0.016643058784622404,CYB,Mobile Payment
3,2699.3900000000003,69,M,73,0.025505762412989602,0.0,0.8355443266812133,0.08667513771629887,0.05227477318949838,MK,Credit Card
4,7551.07,58,M,221,0.017740532136505158,0.0,0.8767432959832182,0.08941911543662023,0.01609705644365633,CYB,Cash
4,4018.4,18,M,122,0.10252339239498308,0.0,0.5401403543698985,0.3068957794146924,0.05044047382042604,MK,Cash
3,1859.8600000000001,66,M,176,0.06634908003828245,0.41693998473003346,0.4846923962018647,0.03201853902981945,0.0,TKO,Mobile Payment
5,5594.21,40,M,252,0.02672227177742702,0.0,0.81784380636408,0.12015458840479709,0.035279333453695876,ST,Credit Card
1,472.58000000000004,72,M,702,0.23773752592153707,0.7622624740784629,0.0,0.0,0.0,CYB,Mobile Payment
1,588.83,36,F,523,0.0,0.5030144523886351,0.0,0.32340403851705923,0.17358150909430567,TKO,Credit Card
2,5306.3099999999995,39,M,497,0.0,0.09923468474325851,0.7577242942835982,0.1430410209731433,0.0,TKO,Credit Card
4,7229.89,47,F,89,0.03107931102686209,0.028306101475956063,0.880262355305544,0.06035223219163777,0.0,CYB,Credit Card
5,5272.38,68,M,112,0.052128260861318804,0.2480872016053471,0.6552904001608382,0.0,0.04449413737249591,CYB,Cash
1,418.75,18,F,250,0.0,1.0,0.0,0.0,0.0,TKO,Cash
6,5336.64,59,M,110,0.06521706541943996,0.12455777418000841,0.6936274509803922,0.08239828806140194,0.03419942135875757,ST,Cash
3,10326.97,77,M,64,0.03713577167358867,0.015348161174090753,0.8996055958330469,0.04378341372154659,0.004127057597727116,CYB,Mobile Payment
2,1184.35,47,M,458,0.0,0.0,0.0,1.0,0.0,CYB,Credit Card
7,3793.8,55,F,98,0.05031894143075545,0.11996678791712795,0.5583531024302809,0.2245558542885761,0.04680531393325953,MK,Cash
3,4083.0199999999995,48,F,389,0.0,0.0,0.7453257637728936,0.25467423622710644,0.0,TKO,Cash
1,1012.9699999999999,62,M,107,0.07885722183282821,0.7921359961301914,0.0,0.05378244173075214,0.07522434030622822,MK,Cash
2,3912.9700000000003,73,F,191,0.04912125572135743,0.07569442137302355,0.8565130834123441,0.0,0.018671239493274927,MK,Cash
2,995.4300000000001,67,M,389,0.0,0.15922767045397465,0.0,0.6449172719327326,0.19585505761329272,TKO,Credit Card
2,3661.5600000000004,69,F,465,0.09725089852412631,0.12862823495996242,0.64959197719005,0.1245288893258611,0.0,ST,Cash
2,4562.83,47,M,28,0.014236778490542053,0.0,0.9717368387601554,0.014026382749302516,0.0,CYB,Mobile Payment
1,2504.75,25,F,112,0.0,0.0,1.0,0.0,0.0,ST,Credit Card
3,5729.59,59,M,101,0.016147752282449527,0.0,0.8646814169949333,0.0968708057644613,0.022300024958155817,TKO,Cash
2,3261.12,51,M,351,0.0681820969482877,0.03969495142773034,0.7276395839466195,0.12157479638897066,0.04290857128839171,TKO,Cash
4,8589.43,52,M,104,0.010524563329580657,0.14434019486741262,0.8200090110752399,0.014226788040649958,0.010899442687116605,CYB,Credit Card
3,10517.04,44,M,351,0.0,0.06582080129009683,0.8530822360664218,0.06847839316005265,0.0126185694834288,CYB,Mobile Payment
2,5879.97,33,M,613,0.02180453301632491,0.10890191616623893,0.8250518284957236,0.02819742277596654,0.016044299545745978,ST,Mobile Payment
6,14001.880000000001,68,F,178,0.037837776070070585,0.0,0.8801403811488171,0.08202184278111224,0.0,TKO,Cash
4,4930.37,21,M,18,0.04677133764808726,0.0,0.8601484269943228,0.07697393907556634,0.01610629628202346,MK,Credit Card
1,4678.15,58,M,292,0.0,0.0,0.9561963596720926,0.030385943161292395,0.01341769716661501,CYB,Credit Card
4,6270.750000000001,33,F,177,0.011429254873818922,0.043422238169278,0.902386476896703,0.04276203006020013,0.0,TKO,Credit Card
3,2168.38,60,F,28,0.05947297060478329,0.27126241710401316,0.4514568479694518,0.2178077643217517,0.0,TKO,Mobile Payment
1,230.44,49,M,670,0.3892119423711161,0.0,0.0,0.6107880576288839,0.0,CYB,Credit Card
4,6064.280000000001,33,F,533,0.02966551676373782,0.19433304530793433,0.7537729128602242,0.02222852506810372,0.0,MK,Cash
4,7119.629999999999,27,F,234,0.011038494977969361,0.12739566522417597,0.7020196274244588,0.153559946233161,0.005986266140234815,ST,Credit Card
2,516.46,77,M,136,0.13702900515044725,0.0,0.0,0.7348294156372226,0.1281415792123301,MK,Credit Card
5,5765.61,70,M,167,0.06444070965604679,0.09297368361717145,0.7227752137241331,0.0658230438756697,0.05398734912697875,MK,Credit Card
6,7951.179999999999,73,F,44,0.031654421104792,0.17879358786997654,0.6345083371273196,0.15504365389791203,0.0,CYB,Cash
2,10494.32,62,F,231,0.011758741871793502,0.0,0.9594037536495933,0.008339749502588065,0.020497754976025125,ST,Credit Card
3,2201.08,69,M,29,0.20615334290439238,0.6699029567303324,0.0,0.12394370036527523,0.0,CYB,Credit Card
6,9219.279999999999,28,M,172,0.014298296613184545,0.1396638349198636,0.6894811742348643,0.1433365729210958,0.01322012131099175,MK,Credit Card
6,7047.64,39,M,46,0.01070713033015307,0.05112065883047374,0.7941523687362011,0.13367453502165264,0.010345307081519487,MK,Credit Card
1,742.5899999999999,54,M,626,0.09480332350287508,0.7541846779514941,0.0,0.15101199854563085,0.0,CYB,Mobile Payment
4,5304.91,45,M,227,0.07239708119459144,0.339506231019942,0.45645637720526844,0.11642233327238354,0.015217977307814837,MK,Mobile Payment
4,7602.63,17,M,71,0.016962551117179186,0.1238295168908654,0.7256094272639863,0.0969085697975569,0.03668993493041224,CYB,Mobile Payment
3,3995.9399999999996,24,F,113,0.0,0.0816528776708359,0.8653658463340291,0.05298127599513506,0.0,MK,Cash
2,6136.66,69,M,100,0.038084234746588536,0.063523154289141,0.861450691418459,0.031095090814873237,0.005846828730938328,MK,Mobile Payment
4,9030.83,20,M,319,0.03440436814777822,0.1268986350091852,0.768086654272088,0.06136091588480793,0.009249426686140698,CYB,Cash
2,3193.33,50,F,160,0.061158727723097835,0.2314073396736322,0.70743393260327,0.0,0.0,ST,Mobile Payment
4,16134.97,25,M,294,0.021412497203279587,0.0,0.9225334785252157,0.036746891999179424,0.019307132272325268,CYB,Cash
3,14875.26,69,M,82,0.004512190039031251,0.03928670826593956,0.9374942017820193,0.018706899913009924,0.0,CYB,Credit Card
1,491.65,76,M,56,0.0,0.0,0.0,1.0,0.0,CYB,Cash
1,5248.76,61,M,628,0.0,0.0,0.9276953032716299,0.07230469672837013,0.0,CYB,Credit Card
3,4158.59,48,F,374,0.05166655044137557,0.0,0.7317816856194046,0.21655176393921977,0.0,CYB,Credit Card
5,12258.55,48,M,33,0.022465952335308823,0.055411121217435994,0.8592647580668187,0.06285816838043651,0.0,TKO,Credit Card
4,13217.359999999999,71,F,272,0.013837861721251446,0.04195240199253103,0.9291719375124836,0.008983639698094022,0.006054159075639915,ST,Credit Card
4,10289.41,35,F,142,0.0134478070171176,0.0568263875188179,0.8564631013828782,0.06982227358031219,0.0034404305008741997,MK,Cash
2,4465.13,18,M,356,0.023755187418955326,0.12643976771113047,0.7065930891149866,0.14321195575492762,0.0,MK,Credit Card
3,5901.83,60,M,319,0.011218554245039251,0.11286499272259622,0.7625651704640765,0.10920849973652241,0.004142782831765741,TKO,Cash
4,5370.37,51,M,296,0.04962600342248299,0.0,0.8035032967933308,0.12390393957958201,0.02296676020460415,CYB,Credit Card
3,8923.17,49,M,137,0.014000629821016523,0.01327330982150962,0.937468410889852,0.0319359599783485,0.003321689489273431,TKO,Cash
3,6281.639999999999,49,M,254,0.06160333925535368,0.0562273546398711,0.8425522634216541,0.026394381085194308,0.013222661597926655,MK,Mobile Payment
1,239.47,50,M,408,0.3400843529460893,0.0,0.0,0.4097799306802522,0.2501357163736585,CYB,Credit Card
3,7803.33,29,F,9,0.019598043399420506,0.015178135488310759,0.9514950668496654,0.0,0.013728754262603273,MK,Mobile Payment
5,3504.2000000000003,52,F,197,0.0922949603333143,0.22180811597511557,0.4776782147137721,0.1690257405399235,0.03919296843787455,CYB,Credit Card
4,4998.28,42,F,57,0.0,0.1989604423921829,0.7045623694550925,0.047902478452587695,0.048574709700136845,ST,Credit Card
5,8627.84,53,M,233,0.02522415807432683,0.1096160800385728,0.7485222257250945,0.1098119575699132,0.006825578592092574,CYB,Credit Card
3,2311.08,77,M,259,0.03101147515447324,0.24233258909254551,0.4842065181646677,0.2172750402409264,0.025174377347387374,CYB,Mobile Payment
4,7882.52,37,M,177,0.02430567889456671,0.06500586106981016,0.8112050461020079,0.07736485286431243,0.022118561069302708,CYB,Cash
5,9648.95,70,M,283,0.0,0.06096000082910577,0.7966017027759498,0.11301333305696476,0.029424963337979778,CYB,Mobile Payment
1,436.24,57,M,187,0.0,0.0,0.0,1.0,0.0,MK,Mobile Payment
3,6371.58,61,M,450,0.0,0.0,0.8812586517002061,0.08700353758408433,0.03173781071570945,TKO,Mobile Payment
5,5005.58,70,F,31,0.05160241170853328,0.11106205474690245,0.6772801553466331,0.13913872118715515,0.02091665701077598,CYB,Credit Card
1,178.25,37,F,22,0.38333800841514726,0.0,0.0,0.6166619915848528,0.0,TKO,Cash
3,1577.02,18,M,280,0.0,0.0,0.6207467248354492,0.3210168545738165,0.05823642059073444,MK,Cash
2,14992.33,20,M,471,0.023719461884843786,0.01816195347887887,0.9497909931278193,0.0,0.008327591508457991,TKO,Cash
2,11004.39,37,F,29,0.008824659976609335,0.042577553140155884,0.9315791243312895,0.011267321496239229,0.00575134105570595,ST,Cash
2,489.15,48,M,8,0.14392313196361037,0.8560768680363897,0.0,0.0,0.0,MK,Credit Card
2,756.35,52,M,196,0.1863026376677464,0.0,0.0,0.8136973623322536,0.0,ST,Credit Card
5,2939.2599999999998,19,M,47,0.04460646557296735,0.11985329640793942,0.3649932295883998,0.4364874151997442,0.03405959323094929,MK,Mobile Payment
2,3148.4900000000002,38,F,486,0.01986984236888159,0.15969560011307007,0.8074505556631909,0.0,0.012984001854857407,MK,Credit Card
3,7392.2,49,M,49,0.03828494900029761,0.0,0.9202361949081463,0.02364789913692811,0.01783095695462785,MK,Mobile Payment
7,9926.15,75,F,124,0.0989819819366018,0.031968084302574515,0.6849412914372642,0.16450184613369734,0.019606796189862132,CYB,Mobile Payment
1,321.48,61,F,432,0.2329538384969516,0.0,0.0,0.3621687196715192,0.40487744183152913,MK,Credit Card
3,5210.110000000001,60,M,578,0.04310081744915175,0.07626518442029057,0.7833558216621146,0.09727817646844308,0.0,CYB,Credit Card
1,2880.47,59,F,600,0.02372182317469024,0.0,0.9110978416716716,0.06518033515363812,0.0,CYB,Mobile Payment
5,12936.76,49,F,83,0.0,0.03736406951972519,0.9033977595626727,0.03935529452505883,0.019882876392543422,TKO,Cash
3,4264.78,59,M,348,0.09555240833055867,0.1290758257166841,0.7068594394083634,0.06851232654439385,0.0,CYB,Credit Card
5,7461.47,20,F,21,0.023744650852982052,0.09534314283914563,0.7518746306022808,0.11028925935506005,0.018748316350531462,CYB,Credit Card
2,3295.8,50,F,156,0.04353722920080102,0.0,0.9146792887917955,0.01728260209964197,0.024500879907761394,MK,Credit Card
4,7551.05,77,F,216,0.015780586805808464,0.11752007998887573,0.767697207673105,0.09096483270538534,0.008037292826825408,MK,Cash
1,52.62,61,M,74,0.0,0.0,0.0,1.0,0.0,MK,Credit Card
3,3511.29,30,M,147,0.07397566136662025,0.0,0.7932326865624885,0.13279165207089133,0.0,ST,Credit Card
5,11412.939999999999,17,M,59,0.030135968470876046,0.08826560027477583,0.825200167529138,0.04680739581562683,0.009590867909583333,MK,Credit Card
2,4127.5599999999995,29,M,496,0.0,0.2880079272015428,0.649708302241518,0.05278663423426915,0.009497136322670052,MK,Credit Card
2,879.04,31,F,435,0.218670367673826,0.34959728795049144,0.0,0.4317323443756826,0.0,MK,Mobile Payment
2,3999.4100000000003,41,M,309,0.055333161641342096,0.0638294148386887,0.7692409630420487,0.09489149649573311,0.016704963982187373,MK,Mobile Payment
1,128.96,46,F,689,1.0,0.0,0.0,0.0,0.0,MK,Credit Card
1,272.37,22,M,54,0.0,0.0,0.0,0.5572566729081764,0.4427433270918236,CYB,Credit Card
2,3534.0499999999997,18,M,226,0.036026654970925706,0.0,0.8611027008672768,0.074792377017869,0.028078267143928352,CYB,Cash
8,11692.960000000001,68,M,8,0.06718743585884157,0.0862365047002641,0.7662773155813413,0.07486556013190844,0.005433183727644669,CYB,Cash
2,4257.86,65,F,4,0.0,0.0,0.8122225719023172,0.18777742809768289,0.0,CYB,Credit Card
2,4605.599999999999,76,M,1,0.025297463956922006,0.0,0.8683342018412367,0.09660413409762027,0.009764200104220947,TKO,Credit Card
2,3771.2500000000005,19,M,149,0.0,0.0,0.793463705667882,0.16290354656943984,0.043632747762678156,CYB,Credit Card
4,8954.89,67,M,118,0.042760994272403124,0.1182761597294886,0.7891945071352077,0.028977463709771983,0.020790875153128628,TKO,Credit Card
1,91.46,73,M,152,1.0,0.0,0.0,0.0,0.0,CYB,Mobile Payment
3,3954.58,72,F,31,0.041073894067132286,0.11234568525608281,0.7859165827976675,0.06066383787911737,0.0,CYB,Mobile Payment
5,4869.72,28,F,88,0.06737964400417273,0.1697387118766582,0.5080251020592561,0.22499856254569056,0.029857979514222588,MK,Mobile Payment
6,13826.64,29,M,64,0.023908917857122194,0.06376531102277921,0.8238053496728055,0.08383453970017302,0.004685881747120053,MK,Mobile Payment
3,8764.32,24,M,194,0.009690426638917796,0.018417857860050752,0.9237853022253866,0.020140752505613667,0.027965660770031223,CYB,Credit Card
3,860.53,35,M,128,0.16365495682893103,0.33421263639849863,0.0,0.3243117613563734,0.17782064541619702,CYB,Cash
4,13965.05,40,M,58,0.016146021675540006,0.1125710255244342,0.8536782897304341,0.011077654573381404,0.006527008496210181,CYB,Cash
4,1051.35,75,M,184,0.0,0.26191087649212913,0.0,0.6809911066723736,0.057098016835497215,MK,Cash
5,3750.4300000000003,42,M,383,0.031884343928562854,0.051724735563655366,0.6160413605906523,0.27122223318392824,0.02912732673320126,ST,Cash
5,10769.77,19,F,92,0.013205481639812177,0.11802666166501236,0.7405599191069075,0.12372780477206105,0.0044801328162068456,MK,Mobile Payment
2,10913.48,70,F,149,0.0,0.0,0.9863599878315624,0.007689572895171843,0.005950439273265723,ST,Credit Card
1,272.29,62,F,113,0.0,1.0,0.0,0.0,0.0,MK,Credit Card
1,582.11,16,M,484,0.0,0.9357509749016509,0.0,0.0,0.06424902509834911,TKO,Cash
1,3732.81,35,M,308,0.0,0.0,0.943417961267785,0.032340247695435885,0.02424179103677927,TKO,Cash
3,4208.33,58,F,24,0.018289915477160773,0.12719297203403726,0.7231324539663001,0.1313846585225018,0.0,CYB,Credit Card
1,452.4,56,F,240,0.0,0.0,0.0,1.0,0.0,ST,Credit Card
6,12868.87,27,F,43,0.031029919487880444,0.011000188827768096,0.8929400949733738,0.04218396797854047,0.022845828732437273,MK,Cash
2,6125.46,25,F,52,0.0,0.13013226761745242,0.85570389815622,0.014163834226327493,0.0,CYB,Mobile Payment
1,90.62,18,F,346,0.0,0.0,0.0,1.0,0.0,CYB,Cash
2,4680.9,57,F,298,0.0,0.0,0.8645217799995726,0.11838321690273236,0.017095003097694884,MK,Cash
1,2630.81,45,M,641,0.05259596854200798,0.0,0.8586975114128349,0.06179845750928422,0.026908062535872985,ST,Mobile Payment
2,865.51,44,F,162,0.19916580975378678,0.0,0.0,0.8008341902462133,0.0,ST,Mobile Payment
4,4693.07,16,M,303,0.0,0.22904197039464572,0.6406701796478638,0.09500391002051962,0.0352839399369709,TKO,Cash
3,3072.67,25,M,210,0.06542192946199885,0.046070681199087436,0.8727621254479003,0.0,0.015745263891013352,MK,Credit Card
1,1391.8799999999999,76,M,537,0.04623961835790441,0.23585366554588036,0.7179067160962151,0.0,0.0,CYB,Mobile Payment
4,6591.660000000001,62,M,258,0.05389234274826068,0.18572711577963666,0.7023056407642384,0.021443763786360336,0.03663113692150383,TKO,Credit Card
1,6221.54,21,M,360,0.0,0.0,0.9770249809532688,0.022975019046731195,0.0,MK,Credit Card
2,3095.7799999999997,49,F,51,0.024190995484175234,0.0,0.7463127224802797,0.16613260632215468,0.0633636757133905,MK,Credit Card
1,2567.1,27,M,589,0.0,0.0,0.9432667212029139,0.04535468037863738,0.011378598418448835,ST,Mobile Payment
4,5256.589999999999,39,M,402,0.044534574695762844,0.09195505070777824,0.6641967511257297,0.19931362347072912,0.0,ST,Cash
5,9054.14,24,M,60,0.0,0.10123545692909541,0.7507692613544742,0.12760681853825984,0.020388463178170425,CYB,Credit Card
2,1656.6,39,M,157,0.0,0.23531329228540385,0.7027828081612942,0.061903899553301944,0.0,ST,Credit Card
2,1387.1999999999998,39,M,402,0.0965686274509804,0.6726138985005766,0.0,0.1934616493656286,0.0373558246828143,MK,Cash
2,6222.9400000000005,23,M,154,0.028184427296422586,0.05871340556071567,0.8452676709079631,0.06098564344184581,0.0068488527930528,TKO,Mobile Payment
1,4345.01,66,F,366,0.03873178657816667,0.0,0.9196480560459009,0.04162015737593238,0.0,TKO,Cash
2,3739.24,67,M,229,0.019546752816080273,0.0,0.7718787775055893,0.18833506274002204,0.02023940693830832,CYB,Mobile Payment
3,872.23,37,F,272,0.0,0.0,0.0,0.849500705089254,0.15049929491074604,CYB,Mobile Payment
3,10159.68,43,F,127,0.021687690950896083,0.0,0.9496303033166398,0.020279182021480987,0.008402823710983021,MK,Credit Card
3,2575.75,65,M,166,0.04421624769484616,0.1636183635834223,0.6213335921576241,0.14733960982238184,0.02349218674172571,CYB,Credit Card
3,2521.32,50,M,201,0.0,0.30897704377072327,0.6638903431535863,0.0,0.027132613075690513,CYB,Cash
2,660.89,46,M,34,0.0,0.0,0.0,0.8798438469336803,0.12015615306631966,CYB,Mobile Payment
3,5035.24,17,F,136,0.015864189194556764,0.0,0.793672198346057,0.1640458051651957,0.02641780729419054,MK,Credit Card
2,2784.95,19,M,616,0.11747428140541123,0.0,0.6680514910501085,0.18779152228944862,0.026682705255031507,MK,Credit Card
3,5998.41,74,M,243,0.0,0.07364618290513653,0.8135389211474373,0.08746651195900249,0.025348383988423602,CYB,Credit Card
3,9203.03,31,M,308,0.007194369680420469,0.13610734725411086,0.8117185318313642,0.04123750547374071,0.003742245760363706,ST,Credit Card
6,4800.72,26,F,89,0.07448882667599861,0.0,0.637023196520522,0.2755503341165492,0.012937642686930295,CYB,Cash
4,14839.4,26,F,22,0.024188983382077443,0.02380150140841274,0.9286318853862017,0.015826111567853147,0.007551518255455073,MK,Cash
9,16468.49,40,F,36,0.027010976719784262,0.08211863989959005,0.7839559060970374,0.09169268099261073,0.015221796290977497,MK,Mobile Payment
2,372.95,34,M,92,0.3624882692049873,0.0,0.0,0.6375117307950128,0.0,CYB,Mobile Payment
3,3881.88,64,F,238,0.024029593908106384,0.22229950436386495,0.6237853823405155,0.12988551938751328,0.0,ST,Credit Card
6,19667.17,60,M,25,0.014574033783203176,0.09615618312141504,0.8649998957653796,0.01137123439722136,0.012898652932780875,CYB,Credit Card
3,6091.74,21,F,4,0.027622649686296526,0.07731452754057133,0.8651321297363314,0.01436699530840121,0.015563697728399438,TKO,Credit Card
1,435.25,36,M,125,0.0,0.0,0.0,1.0,0.0,MK,Cash
5,6463.72,72,M,148,0.07327823606220567,0.48300978383964654,0.3643474655461561,0.07099626840271547,0.00836824614927627,TKO,Credit Card
3,634.0699999999999,65,F,38,0.16821486586654472,0.0,0.0,0.7824530414622992,0.04933209267115619,CYB,Mobile Payment
2,4931.99,37,M,570,0.0,0.11044426286346892,0.8375909115793017,0.02775350314984418,0.024211322407385254,MK,Credit Card
1,560.05,32,F,280,0.0,1.0,0.0,0.0,0.0,MK,Cash
3,1000.65,60,M,179,0.11227701993704091,0.0,0.0,0.8238944685954129,0.06382851146754609,MK,Mobile Payment
1,244.33,45,M,426,0.0,0.0,0.0,1.0,0.0,TKO,Credit Card
